image_name,label,tvt,image_link,x_pos,y_pos
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_4_14.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/4_14.jpeg,4,14
train_TCGA-51-4080-11A-01-BS1.db7ac745-4aeb-4041-af48-f14361858f25_7_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-51-4080-11A-01-BS1.db7ac745-4aeb-4041-af48-f14361858f25_files/5.0/7_4.jpeg,7,4
train_TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_13_11.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_files/5.0/13_11.jpeg,13,11
train_TCGA-22-5480-11A-01-TS1.37faae49-bc87-41f2-8cbb-7e49ead97cc7_6_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-22-5480-11A-01-TS1.37faae49-bc87-41f2-8cbb-7e49ead97cc7_files/5.0/6_2.jpeg,6,2
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_4_8.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/4_8.jpeg,4,8
test_TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_5_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_files/5.0/5_3.jpeg,5,3
train_TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_4_3.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_files/5.0/4_3.jpeg,4,3
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_2_1.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/2_1.jpeg,2,1
train_TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_9_7.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_files/5.0/9_7.jpeg,9,7
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_6_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/6_9.jpeg,6,9
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_7_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/7_9.jpeg,7,9
train_TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_2_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_files/5.0/2_6.jpeg,2,6
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_4_14.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/4_14.jpeg,4,14
train_TCGA-55-6968-11A-01-TS1.64e5c4f1-759c-4819-b061-59bd248a5128_2_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-6968-11A-01-TS1.64e5c4f1-759c-4819-b061-59bd248a5128_files/5.0/2_2.jpeg,2,2
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_10_7.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/10_7.jpeg,10,7
test_TCGA-55-6971-11A-01-TS1.ece1687e-74b2-43d2-a397-7c630d9b70cf_9_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-6971-11A-01-TS1.ece1687e-74b2-43d2-a397-7c630d9b70cf_files/5.0/9_7.jpeg,9,7
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_4_5.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/4_5.jpeg,4,5
test_TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_5_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_files/5.0/5_7.jpeg,5,7
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_7_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/7_2.jpeg,7,2
train_TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_11_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_files/5.0/11_9.jpeg,11,9
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_4_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/4_4.jpeg,4,4
train_TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_13_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_files/5.0/13_9.jpeg,13,9
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_13_3.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/13_3.jpeg,13,3
train_TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_3_17.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_files/5.0/3_17.jpeg,3,17
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_5_7.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/5_7.jpeg,5,7
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_4_12.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/4_12.jpeg,4,12
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_8_15.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/8_15.jpeg,8,15
train_TCGA-51-4080-11A-01-BS1.db7ac745-4aeb-4041-af48-f14361858f25_2_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-51-4080-11A-01-BS1.db7ac745-4aeb-4041-af48-f14361858f25_files/5.0/2_4.jpeg,2,4
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_6_7.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/6_7.jpeg,6,7
train_TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_12_10.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_files/5.0/12_10.jpeg,12,10
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_14_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/14_4.jpeg,14,4
train_TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_5_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc_files/5.0/5_4.jpeg,5,4
test_TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_9_12.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_files/5.0/9_12.jpeg,9,12
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_3_16.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/3_16.jpeg,3,16
train_TCGA-51-4080-11A-01-BS1.db7ac745-4aeb-4041-af48-f14361858f25_4_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-51-4080-11A-01-BS1.db7ac745-4aeb-4041-af48-f14361858f25_files/5.0/4_4.jpeg,4,4
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_12_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/12_9.jpeg,12,9
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_13_3.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/13_3.jpeg,13,3
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_4_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/4_4.jpeg,4,4
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_5_7.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/5_7.jpeg,5,7
train_TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15_6_0.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15_files/5.0/6_0.jpeg,6,0
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_13_6.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/13_6.jpeg,13,6
train_TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15_7_13.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15_files/5.0/7_13.jpeg,7,13
test_TCGA-66-2765-11A-01-BS1.03683356-18f2-4deb-a6ff-867648b60e76_10_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2765-11A-01-BS1.03683356-18f2-4deb-a6ff-867648b60e76_files/5.0/10_3.jpeg,10,3
train_TCGA-99-8033-11A-01-TS1.7f8c4309-6693-477f-967d-a322e688ecf5_3_3.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-99-8033-11A-01-TS1.7f8c4309-6693-477f-967d-a322e688ecf5_files/5.0/3_3.jpeg,3,3
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_18_4.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/18_4.jpeg,18,4
test_TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_6_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_files/5.0/6_4.jpeg,6,4
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_14_7.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/14_7.jpeg,14,7
train_TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_6_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_files/5.0/6_2.jpeg,6,2
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_2_7.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/2_7.jpeg,2,7
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_10_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/10_2.jpeg,10,2
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_21_2.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/21_2.jpeg,21,2
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_8_14.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/8_14.jpeg,8,14
train_TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_3_15.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4514-11A-01-TS1.290309a7-51af-4d8f-ae5c-7b995eb0edb3_files/5.0/3_15.jpeg,3,15
test_TCGA-55-6969-11A-01-TS1.09a0b800-a11c-4a6e-b95a-f85b573b5284_25_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-55-6969-11A-01-TS1.09a0b800-a11c-4a6e-b95a-f85b573b5284_files/5.0/25_6.jpeg,25,6
train_TCGA-66-2791-11A-01-TS1.e538c5d3-fe82-4c2f-87df-972dde0ff40a_15_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2791-11A-01-TS1.e538c5d3-fe82-4c2f-87df-972dde0ff40a_files/5.0/15_4.jpeg,15,4
train_TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_4_17.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4532-11A-01-TS1.1d4e171d-673a-4f53-a92d-20bcbaba214e_files/5.0/4_17.jpeg,4,17
train_TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_25_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431_files/5.0/25_6.jpeg,25,6
train_TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_2_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-62-8399-11A-01-TS1.9e71a59e-12fe-4b4e-b8bd-3bb03266e73f_files/5.0/2_6.jpeg,2,6
test_TCGA-66-2765-11A-01-BS1.03683356-18f2-4deb-a6ff-867648b60e76_3_8.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2765-11A-01-BS1.03683356-18f2-4deb-a6ff-867648b60e76_files/5.0/3_8.jpeg,3,8
test_TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_6_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_files/5.0/6_5.jpeg,6,5
train_TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15_9_0.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4486-11A-01-TS1.d6e0613f-d25a-4443-be0f-9525403d1d15_files/5.0/9_0.jpeg,9,0
test_TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_4_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f_files/5.0/4_4.jpeg,4,4
train_TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_2_11.jpeg,Solid_Tissue_Normal,train,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-66-2768-11A-01-BS1.ec9dd0bd-56ed-4974-97f6-ed6a845c9d0a_files/5.0/2_11.jpeg,2,11
valid_TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_15_7.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/My Drive/Colab Notebooks/DeepPATH/preproc_images5/TCGA-49-4510-11A-01-TS1.7310b502-a637-4912-857b-3c52214ad706_files/5.0/15_7.jpeg,15,7
