image_name,label,tvt,image_link,x_pos,y_pos
train_TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_1_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_files/5.0/1_9.jpeg,1,9
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_9_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/9_5.jpeg,9,5
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_12_5.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/12_5.jpeg,12,5
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_14_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/14_4.jpeg,14,4
train_TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_8_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_files/5.0/8_4.jpeg,8,4
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_6_2.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/6_2.jpeg,6,2
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_8_16.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/8_16.jpeg,8,16
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_10_5.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/10_5.jpeg,10,5
train_TCGA-49-4488-11A-01-TS1.51598376-1483-4574-af44-fea432101662_3_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-49-4488-11A-01-TS1.51598376-1483-4574-af44-fea432101662_files/5.0/3_6.jpeg,3,6
train_TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_5_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_files/5.0/5_2.jpeg,5,2
train_TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_3_12.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_files/5.0/3_12.jpeg,3,12
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_3_10.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/3_10.jpeg,3,10
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_7_13.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/7_13.jpeg,7,13
train_TCGA-38-4631-11A-01-TS1.9336ec85-fb23-4df2-8a36-086537d8f1ea_5_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-38-4631-11A-01-TS1.9336ec85-fb23-4df2-8a36-086537d8f1ea_files/5.0/5_2.jpeg,5,2
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_10_13.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/10_13.jpeg,10,13
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_8_14.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/8_14.jpeg,8,14
train_TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d_2_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d_files/5.0/2_2.jpeg,2,2
train_TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_6_14.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_files/5.0/6_14.jpeg,6,14
valid_TCGA-44-2656-11A-01-TS1.24d5e405-fb65-4cf7-b58b-d98739644c10_16_12.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-2656-11A-01-TS1.24d5e405-fb65-4cf7-b58b-d98739644c10_files/5.0/16_12.jpeg,16,12
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_1_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/1_9.jpeg,1,9
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_10_2.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/10_2.jpeg,10,2
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_2_13.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/2_13.jpeg,2,13
test_TCGA-55-8616-11A-01-TS1.9dd359b9-05d2-43e0-adea-7ef8047dbf50_8_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-55-8616-11A-01-TS1.9dd359b9-05d2-43e0-adea-7ef8047dbf50_files/5.0/8_6.jpeg,8,6
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_14_5.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/14_5.jpeg,14,5
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_6_13.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/6_13.jpeg,6,13
train_TCGA-77-7338-11A-01-TS1.653a48d6-f999-4a15-a4e9-b816a3e83bdb_5_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-77-7338-11A-01-TS1.653a48d6-f999-4a15-a4e9-b816a3e83bdb_files/5.0/5_4.jpeg,5,4
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_14_18.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/14_18.jpeg,14,18
train_TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_2_7.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_files/5.0/2_7.jpeg,2,7
train_TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_14_11.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_files/5.0/14_11.jpeg,14,11
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_12_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/12_4.jpeg,12,4
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_4_8.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/4_8.jpeg,4,8
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_9_9.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/9_9.jpeg,9,9
train_TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_4_4.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_files/5.0/4_4.jpeg,4,4
train_TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_5_5.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_files/5.0/5_5.jpeg,5,5
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_14_13.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/14_13.jpeg,14,13
train_TCGA-66-2787-11A-01-TS1.c93b152b-6694-4277-a5e8-6c41584935a8_6_8.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2787-11A-01-TS1.c93b152b-6694-4277-a5e8-6c41584935a8_files/5.0/6_8.jpeg,6,8
train_TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d_4_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d_files/5.0/4_6.jpeg,4,6
train_TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_12_11.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-7660-11A-01-TS1.ad09f3a7-cca1-435d-8f25-aa1633903ed8_files/5.0/12_11.jpeg,12,11
train_TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d_3_3.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d_files/5.0/3_3.jpeg,3,3
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_16_22.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/16_22.jpeg,16,22
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_14_10.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/14_10.jpeg,14,10
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_10_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/10_5.jpeg,10,5
train_TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584_4_8.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584_files/5.0/4_8.jpeg,4,8
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_13_16.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/13_16.jpeg,13,16
train_TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_11_12.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_files/5.0/11_12.jpeg,11,12
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_8_13.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/8_13.jpeg,8,13
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_9_11.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/9_11.jpeg,9,11
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_3_23.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/3_23.jpeg,3,23
train_TCGA-77-7338-11A-01-TS1.653a48d6-f999-4a15-a4e9-b816a3e83bdb_2_1.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-77-7338-11A-01-TS1.653a48d6-f999-4a15-a4e9-b816a3e83bdb_files/5.0/2_1.jpeg,2,1
train_TCGA-44-3396-11A-01-TS1.78c02051-623c-47c8-8187-ce3a28abd715_20_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-44-3396-11A-01-TS1.78c02051-623c-47c8-8187-ce3a28abd715_files/5.0/20_6.jpeg,20,6
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_3_13.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/3_13.jpeg,3,13
train_TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584_4_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584_files/5.0/4_6.jpeg,4,6
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_11_14.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/11_14.jpeg,11,14
train_TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_22_17.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-93-7348-11A-01-TS1.6099aed6-04da-4208-8fdf-fd76bb78de41_files/5.0/22_17.jpeg,22,17
train_TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_12_11.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_files/5.0/12_11.jpeg,12,11
train_TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_10_6.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-49-4505-11A-01-BS1.e019788b-29ba-4469-bda7-c39824386c12_files/5.0/10_6.jpeg,10,6
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_7_9.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/7_9.jpeg,7,9
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_8_3.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/8_3.jpeg,8,3
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_14_9.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/14_9.jpeg,14,9
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_4_12.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/4_12.jpeg,4,12
train_TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_2_14.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4666-11A-01-BS1.aef47920-7611-4f71-8942-3fbc0c7aeb03_files/5.0/2_14.jpeg,2,14
train_TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_5_8.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5477-11A-01-TS1.f67bf6f7-29a4-45ea-b663-a03ebc86391a_files/5.0/5_8.jpeg,5,8
valid_TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_11_8.jpeg,Solid_Tissue_Normal,valid,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-39-5035-11A-01-TS1.a9f60732-5e72-4805-91a4-afba865c5196_files/5.0/11_8.jpeg,11,8
train_TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584_8_12.jpeg,Solid_Tissue_Normal,train,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584_files/5.0/8_12.jpeg,8,12
